TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math3.ml.clustering.Cluster,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,24,22
org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5847589424651168,687,217
org.apache.commons.math3.fraction.ProperFractionFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8892244326820812,299,258
org.apache.commons.math3.fraction.FractionField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8064189189189189,100,46
org.apache.commons.math3.fraction.BigFraction,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9148936308202326,1533,1378
org.apache.commons.math3.fraction.BigFractionField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.809375,58,32
org.apache.commons.math3.fraction.FractionConversionException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,12,10
org.apache.commons.math3.fraction.FractionFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8692108129801629,340,243
org.apache.commons.math3.fraction.ProperBigFractionFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7197536879275246,249,155
org.apache.commons.math3.fraction.AbstractFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9161341032385337,278,231
org.apache.commons.math3.fraction.BigFractionFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.877129133911629,383,304
org.apache.commons.math3.fraction.Fraction,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9360915880411428,1379,1262
org.apache.commons.math3.complex.ComplexField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8124999999999999,66,36
org.apache.commons.math3.complex.Complex,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9695056818448734,1910,1828
org.apache.commons.math3.complex.ComplexFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8911816016246397,440,377
org.apache.commons.math3.complex.ComplexUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9643849206349207,85,81
org.apache.commons.math3.complex.Quaternion,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9887299329213145,987,957
org.apache.commons.math3.complex.RootsOfUnity,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9740175189393939,321,314
org.apache.commons.math3.stat.descriptive.AbstractStorelessUnivariateStatistic,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9592261904761905,214,210
org.apache.commons.math3.stat.descriptive.AbstractUnivariateStatistic,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7724077766699899,441,388
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8262564894378803,369,290
org.apache.commons.math3.stat.descriptive.moment.FirstMoment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9903846153846154,171,170
org.apache.commons.math3.stat.descriptive.moment.SemiVariance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9529257820062504,361,351
org.apache.commons.math3.stat.descriptive.moment.Variance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8940611502418162,938,896
org.apache.commons.math3.stat.descriptive.moment.StandardDeviation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9602272727272727,176,169
org.apache.commons.math3.stat.descriptive.moment.VectorialMean,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.955191798941799,156,148
org.apache.commons.math3.stat.descriptive.moment.ThirdMoment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9821428571428571,233,232
org.apache.commons.math3.stat.descriptive.moment.Mean,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9532124505026524,385,372
org.apache.commons.math3.stat.descriptive.moment.Kurtosis,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9642566525810874,540,534
org.apache.commons.math3.stat.descriptive.moment.Skewness,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9707632211538462,465,464
org.apache.commons.math3.stat.descriptive.moment.GeometricMean,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.950326797385621,167,158
org.apache.commons.math3.stat.descriptive.moment.VectorialCovariance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9003948834198516,499,475
org.apache.commons.math3.stat.descriptive.moment.FourthMoment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9464285714285714,311,308
org.apache.commons.math3.stat.descriptive.moment.SecondMoment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9821428571428571,125,124
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9647435897435898,321,298
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8632666123497919,851,747
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9855769230769231,271,268
org.apache.commons.math3.stat.descriptive.summary.SumOfLogs,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9543402777777777,183,178
org.apache.commons.math3.stat.descriptive.summary.Sum,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9349249991591835,287,277
org.apache.commons.math3.stat.descriptive.summary.SumOfSquares,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9310540429042905,194,186
org.apache.commons.math3.stat.descriptive.summary.Product,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.940596865904014,286,277
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9226801075843905,742,661
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9391891891891891,264,228
org.apache.commons.math3.stat.descriptive.rank.Max,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9753489077669903,213,210
org.apache.commons.math3.stat.descriptive.rank.Median,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,13,13
org.apache.commons.math3.stat.descriptive.rank.Percentile,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8445745613690082,1209,1033
org.apache.commons.math3.stat.descriptive.rank.Min,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9753489077669903,213,210
org.apache.commons.math3.stat.descriptive.SummaryStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9571254894530756,838,810
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.97,145,139
org.apache.commons.math3.stat.StatUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9572592355166102,874,841
org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9791666666666666,288,287
org.apache.commons.math3.stat.correlation.StorelessCovariance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6527929732628436,437,293
org.apache.commons.math3.stat.correlation.SpearmansCorrelation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8396698289876323,369,266
org.apache.commons.math3.stat.correlation.Covariance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9497549597560209,436,427
org.apache.commons.math3.stat.correlation.PearsonsCorrelation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9388548057259714,706,693
org.apache.commons.math3.stat.Frequency,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9484529483697197,675,644
org.apache.commons.math3.stat.clustering.DBSCANClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,204,0
org.apache.commons.math3.stat.clustering.KMeansPlusPlusClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,786,0
org.apache.commons.math3.stat.clustering.EuclideanDoublePoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9545940170940171,111,106
org.apache.commons.math3.stat.clustering.EuclideanIntegerPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9545940170940171,112,107
org.apache.commons.math3.stat.clustering.Cluster,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.25,28,0
org.apache.commons.math3.stat.ranking.NaturalRanking,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8664195791953145,583,559
org.apache.commons.math3.stat.ranking.TiesStrategy,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.stat.ranking.NaNStrategy,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5937243431855501,141,59
org.apache.commons.math3.stat.regression.SimpleRegression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.875311102973477,1625,1413
org.apache.commons.math3.stat.regression.ModelSpecificationException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6
org.apache.commons.math3.stat.regression.MillerUpdatingRegression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4890363726297808,2075,669
org.apache.commons.math3.stat.regression.RegressionResults,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9764345288157316,636,621
org.apache.commons.math3.stat.regression.AbstractMultipleLinearRegression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6665191203815991,616,363
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7568352543603799,373,250
org.apache.commons.math3.stat.inference.TTest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9356931237289068,1160,1113
org.apache.commons.math3.stat.inference.GTest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.938975663975664,792,759
org.apache.commons.math3.stat.inference.ChiSquareTest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8714177550000892,784,721
org.apache.commons.math3.stat.inference.TestUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8342452686202687,473,368
org.apache.commons.math3.stat.inference.MannWhitneyUTest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9358031674208145,305,300
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.885429318488529,615,583
org.apache.commons.math3.stat.inference.OneWayAnova,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8959524952637998,257,243
org.apache.commons.math3.transform.DftNormalization,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.transform.FastCosineTransformer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9151234567901234,264,257
org.apache.commons.math3.transform.DctNormalization,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.transform.FastFourierTransformer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5693026207004075,1108,649
org.apache.commons.math3.transform.FastHadamardTransformer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9126016260162602,493,473
org.apache.commons.math3.transform.TransformType,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.transform.FastSineTransformer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9123931623931624,216,207
org.apache.commons.math3.transform.TransformUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9384561567164179,225,216
org.apache.commons.math3.transform.DstNormalization,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,0,0
org.apache.commons.math3.random.AbstractRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,469,0
org.apache.commons.math3.random.RandomDataImpl,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9465415526675787,433,401
org.apache.commons.math3.random.HaltonSequenceGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9575520833333333,262,259
org.apache.commons.math3.random.JDKRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,21,21
org.apache.commons.math3.random.Well19937a,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9996290801186943,385,384
org.apache.commons.math3.random.Well1024a,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,377,377
org.apache.commons.math3.random.EmpiricalDistribution,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8235095098608467,1149,968
org.apache.commons.math3.random.Well512a,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,391,391
org.apache.commons.math3.random.UncorrelatedRandomVectorGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.953125,66,65
org.apache.commons.math3.random.BitsStreamGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9599329710144927,664,650
org.apache.commons.math3.random.RandomAdaptor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9718379446640316,133,129
org.apache.commons.math3.random.RandomGeneratorFactory,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6485372340425531,113,54
org.apache.commons.math3.random.Well44497a,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9991830065359477,358,357
org.apache.commons.math3.random.UnitSphereRandomVectorGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9542349726775956,102,99
org.apache.commons.math3.random.Well19937c,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9996290801186943,387,386
org.apache.commons.math3.random.StableRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9847100815850816,241,237
org.apache.commons.math3.random.MersenneTwister,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9965831435079726,602,590
org.apache.commons.math3.random.CorrelatedRandomVectorGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9308035714285714,145,140
org.apache.commons.math3.random.ISAACRandom,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9777229685550473,896,873
org.apache.commons.math3.random.ValueServer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7668938144878205,529,426
org.apache.commons.math3.random.RandomDataGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8622789135442182,1310,1127
org.apache.commons.math3.random.SobolSequenceGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8564563064703536,809,774
org.apache.commons.math3.random.UniformRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,37,37
org.apache.commons.math3.random.Well44497b,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9991830065359477,360,359
org.apache.commons.math3.random.GaussianRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,17,17
org.apache.commons.math3.random.SynchronizedRandomGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.98125,115,112
org.apache.commons.math3.random.AbstractWell,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9719704393271272,228,221
org.apache.commons.math3.geometry.euclidean.oned.Euclidean1D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7221320346320347,37,21
org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9665404040404041,107,101
org.apache.commons.math3.geometry.euclidean.oned.Vector1D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9632867132867133,628,582
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9541666666666666,120,111
org.apache.commons.math3.geometry.euclidean.oned.Interval,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9951923076923077,168,167
org.apache.commons.math3.geometry.euclidean.oned.SubOrientedPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9120689655172414,77,70
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.970398773006135,382,376
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9613095238095238,151,140
org.apache.commons.math3.geometry.euclidean.threed.Line,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9613140609266824,532,483
org.apache.commons.math3.geometry.euclidean.threed.Segment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9930555555555556,60,58
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9633891683132746,1271,1203
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,1289,0
org.apache.commons.math3.geometry.euclidean.threed.RotationOrder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8648148148148148,80,48
org.apache.commons.math3.geometry.euclidean.threed.SubLine,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9728260869565217,130,126
org.apache.commons.math3.geometry.euclidean.threed.NotARotationMatrixException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6
org.apache.commons.math3.geometry.euclidean.threed.FieldRotation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,1355,0
org.apache.commons.math3.geometry.euclidean.threed.Euclidean3D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7751623376623377,37,23
org.apache.commons.math3.geometry.euclidean.threed.Rotation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9005247965828906,853,776
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9167760956055444,911,877
org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7100215113092146,658,533
org.apache.commons.math3.geometry.euclidean.threed.SubPlane,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8947686116700202,172,161
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7607441192194601,633,578
org.apache.commons.math3.geometry.euclidean.threed.Plane,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9719372636175772,1031,977
org.apache.commons.math3.geometry.euclidean.threed.CardanEulerSingularityException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,8,8
org.apache.commons.math3.geometry.euclidean.twod.Line,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8748097214706325,1092,859
org.apache.commons.math3.geometry.euclidean.twod.Segment,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9892857142857143,206,204
org.apache.commons.math3.geometry.euclidean.twod.Vector2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.958007527154926,918,856
